inctot,wage_share,business_share,interest_share,dividend_share,retirement_share,socsec_share,rent_share,age,nchild,nchlt5,famsize,filestat,marst,statefip,eff_rate,asecwt
100002,0.999980000399992,0.0,0.0,1.999960000799984e-05,0.0,0.0,0.0,39,2,1,4,1,1,23,9.124918567825745,1608.28
-1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,1,0,4,1,1,23,1.5211544053503925,870.73
30802,0.0,0.0,6.49308486461918e-05,0.0,0.0,0.8441010324004935,0.0,80,1,0,4,5,5,23,0.0,761.24
40000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1,0,3,4,4,23,-2.645,695.02
70020,0.9997143673236218,0.0,0.00028563267637817766,0.0,0.0,0.0,0.0,55,1,0,3,5,4,23,10.808340474150242,695.02
60200,0.6644518272425249,0.0,0.0033222591362126247,0.33222591362126247,0.0,0.0,0.0,27,1,1,3,1,1,23,-1.3562091503267977,869.6
35000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2,1,4,1,1,23,-11.902857142857142,931.7
11440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,4,5,6,23,0.0,1849.12
116869,0.5647348740897928,0.17113178002720994,0.0003508201490557804,0.0004278294500680249,0.0,0.16068418485654878,0.0,74,0,0,2,5,4,23,12.247736960820358,1247.79
94866,0.5692239580039213,0.0,0.032993907195412474,0.03162355322244007,0.0,0.1869584466510657,0.17920013492716041,76,0,0,2,5,4,23,10.03513871114678,1247.79
130000,0.9230769230769231,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,60,1,0,3,1,1,23,14.696130346232176,809.46
111597,0.0,0.0,0.08064732922928036,0.0,0.2240203589702232,0.38169484842782514,-0.08959918277373048,75,0,0,1,5,3,23,14.76008840724369,1445.21
50010,0.0,0.9998000399920016,0.0001999600079984003,0.0,0.0,0.0,0.0,33,0,0,2,5,6,23,6.265329833469599,2677.57
60405,0.9932952570151478,0.0,0.006704742984852247,0.0,0.0,0.0,0.0,41,0,0,2,5,6,23,0.8227795712275474,2677.57
80569,0.0,0.0,0.5088805868261986,0.0,0.0,0.058210974444265165,0.0,74,0,0,2,3,1,23,10.705837893823391,1250.13
91290,0.021908204622631176,0.876361047212181,0.00010954102311315588,0.0,0.0,0.10161025303976338,0.0,70,0,0,1,5,6,23,8.56273561462841,1575.19
79964,0.0,0.0,0.3001350607773498,0.0230353659146616,0.0,0.3641888849982492,0.3126406883097394,85,0,0,1,5,5,23,11.140855050783404,1424.25
62200,0.9967845659163987,0.0,0.003215434083601286,0.0,0.0,0.0,0.0,63,0,0,4,1,1,23,7.39962109637597,1757.46
79390,0.0,0.0,0.05373472729562917,0.0,0.08817231389343747,0.4046353445018264,0.0,85,0,0,1,5,5,23,8.290575685444768,1127.95
5010,0.0,0.0,0.001996007984031936,0.0,0.0,0.0,0.0,64,0,0,2,2,1,23,8.826690886668723,1309.39
57349,0.0,0.6974838270937592,0.13831104291269247,0.0,0.0,0.04533644876109435,0.0,72,0,0,2,3,1,23,6.971218910709452,1250.13
41611,0.0,0.0,0.00026435317584292615,0.0,0.48064213789622934,0.0,0.0,59,0,0,2,2,1,23,6.762534523050776,1327.13
37201,0.0,0.0,2.6880997822639175e-05,0.0,0.0,0.6128867503561732,0.0,75,0,0,1,5,5,23,0.0,1229.7
12074,0.0,0.010766937220473746,0.016564518800728838,0.016564518800728838,0.0,0.9561040251780686,0.0,65,0,0,2,3,1,23,0.0,1212.87
60000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0,2,2,1,23,9.65043159004804,1631.96
32542,0.7067789318419273,0.0,9.218855632720791e-05,0.0,0.0,0.29312887960174544,0.0,45,1,0,2,4,6,23,-21.087375456148266,918.19
50000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1,0,3,1,1,23,-0.526,1719.32
267000,0.36329588014981273,0.26217228464419473,0.0,0.0,0.0,0.0,0.0,45,1,0,3,1,1,23,13.16,918.19
39057,0.9985405945157078,0.0,0.00017922523491307576,0.0012801802493791125,0.0,0.0,0.0,28,1,0,3,1,1,23,3.131052291801162,1977.76
38086,0.9977419524234626,0.0,0.00225804757653731,0.0,0.0,0.0,0.0,66,1,0,4,5,4,23,6.474820143884892,757.22
35400,0.847457627118644,0.0,0.0,0.0,0.0,0.062146892655367235,0.0847457627118644,34,1,0,4,1,1,23,-9.346441797884529,1889.1
5026,0.0,0.9948269001193792,0.005173099880620772,0.0,0.0,0.0,0.0,55,2,0,4,1,1,23,-47.80654825593837,2340.1
45607,0.0,0.0,0.07908873637818756,0.043852917315324404,0.0,0.0,0.0,39,2,0,4,1,1,23,-4.8119980098088,2048.37
53000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51,4,0,6,1,1,23,-0.5488543454123347,799.56
15122,0.0,0.0,0.00013225763787858748,0.0,0.0,0.8729004099986775,0.0,70,0,0,2,2,1,23,1.2889750857824855,1286.09
72100,0.0,0.0,0.0013869625520110957,0.0,0.0,0.0,0.0,73,0,0,1,5,5,23,10.701803051317611,1544.47
33746,0.0,0.0,0.012505185799798495,0.0,0.35559770046820366,0.6318971137319979,0.0,65,0,0,2,2,1,23,8.081711327709717,1693.81
12005,0.0,0.0,0.00041649312786339027,0.0,0.0,0.9995835068721366,0.0,69,0,0,2,3,1,23,8.266340756835053,1368.09
85338,0.9726030607701142,0.0,0.027396939229885866,0.0,0.0,0.0,0.0,55,1,0,3,5,4,23,12.020436382385338,809.64
106148,0.9891849116328145,0.0,0.010815088367185439,0.0,0.0,0.0,0.0,37,1,0,3,4,4,23,9.305874816294232,809.64
25626,0.0,0.0,0.001014594552407711,0.0,0.0,0.6087567314446265,0.0,80,1,0,2,4,5,23,0.0,1515.96
30001,0.9999666677777408,0.0,3.333222225925803e-05,0.0,0.0,0.0,0.0,43,0,0,1,5,4,23,5.726475784140528,2732.97
392971,0.9160981344679379,0.0,0.058454695130175,0.0,0.0,0.0,0.02544717040188716,52,0,0,1,5,3,23,26.614432108221724,1654.14
41579,0.0,0.0,0.0,0.0,0.0,0.6536713244666779,0.0,71,0,0,2,5,4,23,0.1258257313620635,1631.96
52517,0.0,0.0,0.0026277205476321953,0.0,0.5712435973113468,0.426128682141021,0.0,73,0,0,1,5,5,23,6.851661527920521,1544.47
21000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53,0,0,2,1,1,23,2.391436380200425,1527.41
22560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0,2,5,6,23,0.0,3093.86
22560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,0,2,5,6,23,0.0,3093.86
